placename,place_id;id_review,caption,timestamp,rati,rating,username,n_photo_user,url_user
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSURrNjV5UWlRRRABGhZsd1JOX2Z3MlpiR0U1UWpPd0ptSkFn,Es tranquilo y muy relajante para ir con la pareja o para un picnic o para simplemente relajarte sol@ o con tus amig@s o pareja,Hace 8 meses,2020-03-23 13:10:39.291503,5.0,Lucía Royano García,1,0,https://www.google.com/maps/contrib/101192397622989223642?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSURrbmNhUHJnRRABGhZ3RVB1MV9MMTRrdVZ4WVZiOW5vcWJB,,Hace 8 meses,2020-03-23 13:10:39.292500,5.0,Beatriz R,0,0,https://www.google.com/maps/contrib/113512935247988791273?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSURrNWVDUTdBRRABGhZNQlYwc0xRTHlJVW9iZ1JVX2JRSG13,,Hace 8 meses,2020-03-23 13:10:39.293497,5.0,Raquel Rodriguez,0,0,https://www.google.com/maps/contrib/107771550738576924807?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;"ChdDSUhNMG9nS0VJQ0FnSURraGFTcHlBRRABGhZFWl9EcEFiV2RmY3V5S0xrTUNjLUVR,""De obligada visita si vienes a la ciudad de Badajoz. Puedes dar un paseo por la alcazaba y disfrutar de las vistas, o también puedes subir al atardecer y sentarte en el césped. Las vistas son increíbles y se está muy bien en las noches de verano."",Hace 8 meses,2020-03-23 13:10:39.294517,5.0,Jennifer Toribio,0,0,https://www.google.com/maps/contrib/114744232639109715604?hl=es-ES"
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSURrNmRYMUJREAEaFm5NNmVSVUgwTkxmWkMxNnp1YWJtMVE,,Hace 8 meses,2020-03-23 13:10:39.295511,4.0,Ana Rita,0,0,https://www.google.com/maps/contrib/115148294688919569512?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSURrNmRUODZnRRABGhZTemFSMk1UeUZEUGQ0M2hLSVhJaWdB,,Hace 8 meses,2020-03-23 13:10:39.296509,4.0,Sofia rocha florencio,16,0,https://www.google.com/maps/contrib/103454953497604011742?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;"ChZDSUhNMG9nS0VJQ0FnSUNrd3A2UVZ3EAEaFl9jYnhWQ3JyWFh2dzdtQlZUc2VxcFE,""Es un monumento de primer nivel, muy agradable en noches de verano y con los ocasos más increíbles de España. Lástima del abandono institucional de este espacio, al que desprecia al hacer un mal uso del Patrimonio (parking, pipicán, botellódromo, escenario de macro-conciertos)"",Hace 9 meses,2020-03-23 13:10:39.297509,5.0,Luis Pacheco Montes de Oca,45,0,https://www.google.com/maps/contrib/103190813699245493919?hl=es-ES"
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUNFbU91Ql9nRRABGhZjemJuY1FVeURpZFRQLWJxYjQ4aDd3,,Hace 9 meses,2020-03-23 13:10:39.298503,4.0,Oscar Retortillo Caceres,0,0,https://www.google.com/maps/contrib/109677800568795859694?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSURFcHRIcjZnRRABGhZCLTRMN2kwUzA2N3pXckYyc0Vuamx3,,Hace 9 meses,2020-03-23 13:10:39.299501,4.0,Luis Portilheiro,0,0,https://www.google.com/maps/contrib/113385286386026059056?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSURFNU5MNEVnEAEaFjBYaTljczljS0xXQWtmekNWSWZMeGc,,Hace 9 meses,2020-03-23 13:10:39.300498,5.0,Lucía Santisteban,2,0,https://www.google.com/maps/contrib/101393791364425076982?hl=es-ES
